Date,WindSpeed
41911,16.12765957
41912,18.08333333
41913,21.66666667
41915,11.19565217
41916,15.80851064
41917,13.85106383
41918,14.29166667
41919,19.29787234
41920,13.89583333
41921,12.10638298
41922,13.08888889
41923,12.04255319
41924,11.83333333
41925,17.82978723
41926,17.58695652
41927,17.12765957
41928,13.02173913
41929,15.25
41930,15.19565217
41931,14.54166667
41932,22.22916667
41933,16.39583333
41934,15.1875
41935,14.52173913
41936,10.23913043
41937,12.39130435
41938,12.47916667
41939,16.14583333
41940,20.125
41941,13.16666667
41942,11.78723404
41943,14.05128205
41944,23.46666667
41945,17.65957447
41946,14.08510638
41947,14.87234043
41948,15.5106383
41949,14.125
41950,14.7826087
41951,14.61702128
41952,16.23404255
41953,15.80851064
41954,14.77083333
41955,11.57446809
41956,15.80851064
41957,15.26086957
41958,11.73333333
41959,18.54166667
41960,16
41961,12.72916667
41962,12.9375
41963,15.59574468
41964,14.73913043
41965,12.55555556
41966,13.0625
41967,12.74468085
41968,18.4375
41969,15.83333333
41970,16.68888889
41971,14.7173913
41972,13.29166667
41973,12.77083333
41974,15.27083333
41975,15
41976,12.10638298
41977,12.52272727
41978,14.41860465
41979,15.84444444
41980,14.29166667
41981,12.33333333
41982,14.19148936
41983,11.9375
41984,20.55555556
41985,21.31818182
41986,20.7173913
41987,12.08510638
41988,11.23404255
41989,14.68085106
41990,16.85106383
41991,13.0212766
41992,16.95652174
41993,13.32608696
41994,13.06521739
41995,12.78723404
41996,15.06382979
41997,13.80434783
41998,13.60465116
41999,18.8372093
42000,13.5
42001,9.85106383
42002,14.74468085
42003,19.72340426
42004,13.375
42005,13.04347826
42006,14.19148936
42007,16.5106383
42008,16.31914894
42009,16.41666667
42010,14.04347826
42011,16.78723404
42012,14.95555556
42013,15.2826087
42014,16.53488372
42015,16.72340426
42016,17.76595745
42017,14.72340426
42018,18.30434783
42019,16.17021277
42020,12.12765957
42021,17.25531915
42022,12.72340426
42023,16
42024,16.65217391
42025,15.29787234
42026,12.26666667
42027,13.22727273
42028,12.86666667
42029,17.95744681
42030,15.93617021
42031,16.17391304
42032,17.76086957
42033,20.06382979
42034,15.91489362
42035,14.72340426
42036,14.42553191
42037,17.72340426
42038,15.43478261
42039,14.53191489
42040,15.65217391
42041,13.93478261
42042,12.78723404
42043,11.66666667
42044,16.78723404
42045,11.66666667
42046,13.41666667
42047,14.70212766
42048,13.70212766
42049,13.53191489
42050,13.46808511
42051,14.77083333
42052,14.72340426
42053,12
42054,12.69565217
42055,9.222222222
42056,11.91304348
42057,13.52083333
42058,14.70212766
42059,13.89361702
42060,14.20833333
42061,10.29166667
42062,11.4375
42063,10.82978723
42064,14.5106383
42065,16.08695652
42066,12.29787234
42067,12.52083333
42068,19.41666667
42069,18.125
42070,10.625
42071,9.854166667
42072,10.76595745
42073,12.30434783
42074,11.35416667
42075,13.61363636
42076,16.47826087
42077,13.63043478
42078,17.7826087
42079,11.91111111
42080,13.7826087
42081,14.13333333
42082,14.09090909
42083,13.04545455
42084,16.4
42085,14.4893617
42086,14.75
42087,12.52173913
42088,12.04255319
42089,15.80434783
42090,15.21276596
42091,9.413043478
42092,10.21276596
42093,9.729166667
42094,10.34042553
42095,11.72340426
42096,15.91304348
42097,12.8
42098,12.76086957
42099,11.125
42100,12.52083333
42101,16.08333333
42102,19.72916667
42103,14.125
42104,15.52083333
42105,11.66666667
42106,12.125
42107,12.3125
42108,11.02083333
42109,11.79166667
42110,12.52173913
42111,10.04347826
42112,14.82608696
42113,17.625
42114,18.78723404
42115,22.78723404
42116,15.91304348
42117,12.06666667
42118,12.21276596
42119,11.3125
42120,14.9787234
42121,14.22916667
42122,12.97826087
42123,13.58333333
42124,11.84090909
42125,14.42222222
42126,13.10869565
42127,10.16666667
42128,13.85416667
42129,17.63829787
42130,16.72916667
42131,15.68085106
42132,13.85416667
42133,14.35416667
42134,17.41666667
42135,18.39583333
42136,18.45833333
42137,17.54166667
42138,17.30434783
42139,15.63043478
42140,14.60869565
42141,12.70833333
42142,11.84782609
42143,11
42144,13.70454545
42145,10.57777778
42146,17.17777778
42147,13.43478261
42148,9.468085106
42149,9.645833333
42150,10.19148936
42151,10.65957447
42152,10.26086957
42153,10.13043478
42154,10.17021277
42155,12.22916667
42156,16.04166667
42157,12.22916667
42158,11.47916667
42159,13.31111111
42160,11.04444444
42161,10.25
42162,12.5625
42163,14.4893617
42164,14.63829787
42165,10.9375
42166,12.91489362
42167,9.617021277
42168,10.57446809
42169,9.914893617
42170,10.5106383
42171,10
42172,9.978723404
42173,12.41304348
42174,12.97826087
42175,10.85106383
42176,10.64583333
42177,15.52083333
42178,11.68085106
42179,11.70833333
42180,11.06382979
42181,10.34782609
42182,10.11111111
42183,9.520833333
42184,9.020833333
42185,8.520833333
42186,8.787234043
42187,13.57446809
42188,9.212765957
42189,10.04255319
42190,9.617021277
42191,10.22916667
42192,10.54166667
42193,12.27659574
42194,10.08888889
42195,11.82608696
42196,13.10869565
42197,16.72916667
42198,18.33333333
42199,14.29166667
42200,9.375
42201,13.69565217
42202,16.69565217
42203,11.75
42204,11.47916667
42205,11.41304348
42206,13.625
42207,13.93617021
42208,9.891304348
42209,11.43478261
42210,13.34782609
42211,16.04166667
42212,13.66666667
42213,10.91489362
42214,10.875
42215,14.60416667
42216,10.08333333
42217,14.3125
42218,13.25
42219,16.54166667
42220,11.14583333
42221,16.72916667
42222,13.77083333
42223,10.20833333
42224,9.666666667
42225,10.91666667
42226,15.8125
42227,13.78723404
42228,10.52083333
42229,14.10638298
42230,9.872340426
42231,8.854166667
42232,9.1875
42233,12.6875
42234,10.6875
42235,10.25
42236,15.15217391
42237,12.5
42238,13.84782609
42239,10.97916667
42240,16.04255319
42241,17.78723404
42242,12.14893617
42243,9.520833333
42244,15.27083333
42245,13.72916667
42246,12.3125
42247,11.10638298
42248,13.86956522
42249,12.89361702
42250,15.04347826
42251,13.63043478
42252,11.10869565
42253,12.70212766
42254,15.40425532
42255,17.33333333
42256,13.06818182
42257,16.22222222
42258,14.9787234
42259,13.61702128
42260,12.40425532
42261,14.77272727
42262,18.11111111
42263,11.93478261
42264,11.78723404
42265,14.52173913
42266,15.26086957
42267,11.12765957
42268,15.29787234
42269,20.13043478
42270,22.04347826
42271,20.7173913
42272,18.19565217
42273,14.375
42274,14.22916667
42275,11.0625
42276,12.64583333
42277,12.77083333
42278,12.29166667
42279,13.27083333
42280,16.72916667
42281,12.02083333
42282,13.97916667
42283,15.10416667
42284,21.75
42285,15.72916667
42286,14.08333333
42287,12.45833333
42288,10.85416667
42289,12.95833333
42290,14.10416667
42291,11.79166667
42292,14.55319149
42293,12.30434783
42294,15.46808511
42295,15.875
42296,11.95833333
42297,12.21276596
42298,13.46808511
42299,15.59574468
42300,16.5106383
42301,11.58333333
42302,13.76595745
42303,18.65957447
42304,20.68085106
42305,14.64583333
42306,11.17021277
42307,12.39583333
42308,12.95744681
42309,15.10416667
42310,13.65217391
42311,15.17391304
42312,13.65217391
42313,14.42553191
42314,14.68085106
42315,15.41304348
42316,13.06382979
42317,13.61702128
42318,13.1875
42319,14.29787234
42320,11.9787234
42321,15.53333333
42322,16.53333333
42323,18.30434783
42324,12.02173913
42325,13.76086957
42326,15.14893617
42327,12.77083333
42328,14.91489362
42329,19.0212766
42330,16.47916667
42331,15.125
42332,14.89583333
42333,15.69565217
42334,23.91666667
42335,16.45833333
42336,12.76595745
42337,11.77083333
42338,15.89583333
42339,17.89361702
42340,18.5625
42341,14.875
42342,13.83333333
42343,14.16666667
42344,14.74468085
42345,15.89583333
42346,15.45833333
42347,15.29166667
42348,11.375
42349,17.21276596
42350,14.30434783
42351,13.35416667
42352,10.04166667
42353,10.35416667
42354,13.54166667
42355,13.72340426
42356,12.93617021
42357,17.35416667
42358,18.875
42359,17.85416667
42360,17.23404255
42361,14.04166667
42362,18.10869565
42363,20.15909091
42364,18.67391304
42365,18.3125
42366,18.0625
42367,14.95833333
42368,13.20833333
42369,14.74468085
42370,15.27272727
42371,16.77083333
42372,18.875
42373,15.08333333
42374,16.72340426
42375,17.27083333
42376,19.26190476
42377,12.71794872
42378,11.79166667
42379,10.53191489
42380,11.16666667
42381,13.9787234
42382,13.70833333
42383,18.06521739
42384,19.54347826
42385,16.375
42386,15.39583333
42387,12.27659574
42388,12.10638298
42389,12.89130435
42390,12.15217391
42391,9.760869565
42392,14.69767442
42393,12.80851064
42394,15.91304348
42395,13.80434783
42396,14.43478261
42397,14.40909091
42398,12.64444444
42399,12.65957447
42400,13.93617021
42401,11.87234043
42402,13.78723404
42403,14.19565217
42404,20.08510638
42405,19.20833333
42406,16.14583333
42407,12.02173913
42408,13.68085106
42409,17.17021277
42410,12.72916667
42411,12.58333333
42412,11.8125
42413,13.34782609
42414,15.10638298
42415,13.89130435
42416,16.5
42417,15.875
42418,12.72916667
42419,14.4375
42420,16.16666667
42421,13.32608696
42422,11.80851064
42423,13.40425532
42424,14.23404255
42425,13.04255319
42426,17.30434783
42427,15.34042553
42428,12.91489362
42429,12.53191489
42430,10.29787234
42431,10.59574468
42432,13.31914894
42433,12.65957447
42434,11.87234043
42435,11.56521739
42436,13.06382979
42437,12.02083333
42438,13.30434783
42439,11.04166667
42440,9.9375
42441,10.0625
42442,14.2826087
42443,14.95744681
42444,15.5
42445,14.06521739
42446,13.80952381
42447,17.7173913
42448,11.67391304
42449,13.86956522
42450,12.91489362
42451,13.39583333
42452,10.91666667
42453,9.85106383
42454,12.14893617
42455,10.10416667
42456,10.91666667
42457,10.52083333
42458,11.58333333
42459,10.39583333
42460,10.4375
42461,10.89583333
42462,10.54166667
42463,12.77083333
42464,11.97916667
42465,15.5
42466,12.77083333
42467,13.875
42468,10.16666667
42469,11.85106383
42470,14.36956522
42471,14.9375
42472,13.125
42473,11.38297872
42474,10.10416667
42475,10.70833333
42476,11.875
42477,14.77083333
42478,10.9375
42479,9.041666667
42480,10.41666667
42481,11.63829787
42482,13.40425532
42483,16.125
42484,15.27083333
42485,13.0212766
42486,14.08333333
42487,14.54166667
42488,12.36170213
42489,12.375
42490,12.625
42491,17.79166667
42492,12.02040816
42493,16.59574468
42494,12.27083333
42495,12.6875
42496,12.14893617
42497,10.72916667
42498,12.27083333
42499,15.73469388
42500,18.46938776
42501,16.97959184
42502,17.87755102
42503,14.36734694
42504,12.12244898
42505,14.40816327
42506,10.02040816
42507,14.14285714
42508,9.918367347
42509,12.35416667
42510,8.586956522
42511,12.5
42512,13.85714286
42513,15.85714286
42514,13.30612245
42515,12.7755102
42516,11.69387755
42517,15.39583333
42518,11.02083333
42519,11.16326531
42520,10.63265306
42521,10.73469388
42522,9.530612245
42523,10.65217391
42524,10.30612245
42525,13.14583333
42526,15.34693878
42527,15.91836735
42528,14.57142857
42529,15.02040816
42530,15.95918367
42531,12.85714286
42532,15.29166667
42533,13.14893617
42534,11.85106383
42535,12.82608696
42536,9.659574468
42537,12.93617021
42538,10.9375
42539,9.9375
42540,11.4375
42541,14.10416667
42542,17.40425532
42543,16.95833333
42544,15.1875
42545,17.7755102
42546,12.83673469
42547,10.46938776
42548,11.57142857
42549,14.73469388
42550,11.97959184
42551,15.24489796
42552,12.14285714
42553,11.33333333
42554,11.93877551
42555,12.0625
42556,8.520833333
42557,18.5
42558,14.28571429
42559,11.18367347
42560,10.1875
42561,14.34693878
42562,19.77083333
42563,19.6122449
42564,22.40816327
42565,18.3877551
42566,12.34693878
42567,10.32653061
42568,12.79591837
42569,13.78723404
42570,8.448979592
42571,10.125
42572,11
42573,18.40816327
42574,21.28571429
42575,11.87755102
42576,16.46938776
42577,14.67346939
42578,15.73469388
42579,13.75
42580,13.55102041
42581,13.41666667
42582,14.16326531
42583,11.34693878
42584,12.45833333
42585,18.0625
42586,15
42587,11.3125
42588,10.1875
42589,9.8125
42590,12.22916667
42591,14.60416667
42592,16.60416667
42593,15.60416667
42594,12.31914894
42595,13.14893617
42596,12.375
42597,12.04166667
42598,13.79166667
42599,12.95833333
42600,13.38297872
42601,16.83333333
42602,17.43478261
42603,12.97916667
42604,10.47916667
42605,10.8125
42606,10.17021277
42607,13.27083333
42608,14.60416667
42609,13.87755102
42610,15.95918367
42611,13.34693878
42612,13.79591837
42613,14.97959184
42614,9.638297872
42615,12.10638298
42616,18.36170213
42617,13.26530612
42618,12.36734694
42619,11.57142857
42620,14.20408163
42621,15.64583333
42622,15.83333333
42623,16.9375
42624,11.66666667
42625,10.875
42626,14.10204082
42627,16.56818182
42628,20.5625
42629,14.27659574
42630,14.0625
42631,13.2244898
42632,16.24489796
42633,13.55102041
42634,12.54166667
42635,14.52083333
42636,16.70833333
42637,11.97916667
42638,15.87755102
42639,13.12244898
42640,17.06122449
42641,16.21276596
42642,19.54166667
42643,20.55319149
42644,24.54761905
42645,20.7173913
42646,20.20408163
42647,20.51020408
42648,18.30612245
42649,15.48979592
42650,17.16326531
42651,16.53061224
42652,20.70212766
42653,19.13953488
42654,18.93877551
42655,14.28571429
42656,16.34693878
42657,15
42658,17.16666667
42659,20.6875
42660,19.625
42661,15.83333333
42662,13.33333333
42663,17.30612245
42664,17.34693878
42665,19.32653061
42666,17.12244898
42667,13.28571429
42668,14.16326531
42669,12.36734694
42670,16.06122449
42671,12.51020408
42672,12.40816327
42673,19.51020408
42674,20.08333333
42675,14.83333333
42676,14.54166667
42677,13.23404255
42678,14.79166667
42679,22.33333333
42680,17.875
42681,17.65306122
42682,13.48979592
42683,13.67346939
42684,11.625
42685,14.28888889
42686,18
42687,19.4375
42688,22.0212766
42689,16.85714286
42690,11.83673469
42691,14.02083333
42692,11.89130435
42693,13.82978723
42694,13.02083333
42695,14.97916667
42696,13.95833333
42697,14.75
42698,16.59183673
42699,16.74468085
42700,14.95744681
42701,13.83333333
42702,11.08510638
42703,12.55319149
42704,12.43478261
42705,11.2826087
42706,12.78723404
42707,13.27659574
42708,13.12765957
42709,14.97826087
42710,10.97826087
42711,14.42553191
42712,18.53333333
42713,20.68181818
42714,13.35555556
42715,13.85106383
42716,13.74468085
42717,17.52173913
42718,18.39130435
42719,16.74468085
42720,13.77272727
42721,19.8372093
42722,16.17021277
42723,16
42724,17.57142857
42725,17.14893617
42726,15.1875
42727,13.77272727
42728,11.95238095
42729,13.66666667
42730,13.91304348
42731,15.45454545
42732,18.25
42733,13.97674419
42734,12.5
42735,14.10869565
42736,12.74468085
42737,17.59183673
42738,17.71428571
42739,17.29787234
42740,14.44897959
42741,14.77083333
42742,14.10416667
42743,13.39583333
42744,11.71428571
42745,12.44897959
42746,13.73469388
42747,14.32653061
42748,15.625
42749,17.08510638
42750,12.75510204
42751,14.04166667
42752,12.43478261
42753,22.53191489
42754,17.93877551
42755,16.59574468
42756,14.13043478
42757,13.87755102
42758,12.91489362
42759,18.34782609
42760,14.08695652
42761,14.57142857
42762,12.875
42763,11.97916667
42764,12.4375
42765,14.0212766
42766,15.04166667
42767,11.16666667
42768,15.04255319
42769,12.0212766
42770,10.5106383
42771,14.75510204
42772,16.23913043
42773,17.17391304
42774,19.3125
42775,16.6875
42776,11.66666667
42777,13.4893617
42778,17.16326531
42779,19.02040816
42780,14.24489796
42781,13.89795918
42782,10.60416667
42783,12.57446809
42784,15.31914894
42786,15.0625
42787,12.77083333
42788,14.57142857
42789,14.10204082
42790,14
42791,16.9375
42792,15.14285714
42793,14.14285714
42794,12.65306122
42795,11.58333333
42796,10.79166667
42797,12.5106383
42798,13.58695652
42799,13.83333333
42800,17.69387755
42801,17.10204082
42802,14.25531915
42803,13.91666667
42804,12.89361702
42805,10.70212766
42807,13.02040816
42808,14.63829787
42809,17.14893617
42810,15.24489796
42811,16.5625
42812,16.15555556
42813,13.25
42817,14.08163265
42818,12.70833333
42819,10.82978723
42820,10.53061224
42821,15.27083333
42822,12.9375
42823,13.45652174
42824,14.5
42825,13.93617021
42826,11.875
42827,17.20833333
42828,16.4375
42829,14.02083333
42830,12.47916667
42831,11.58333333
42832,13.68085106
42833,12.9375
42834,16.68085106
42835,20.71428571
42836,15.04255319
42837,14.125
42838,10.5625
42839,8.70212766
42840,10.28571429
42841,11.81632653
42842,10.53061224
42843,10.27083333
42844,11.2244898
42845,11.10204082
42846,11.34782609
42847,10.31914894
42848,10.91836735
42849,9.653061224
42850,11.89795918
42851,16.25531915
42852,14.16666667
42853,12.74468085
42854,10.0625
42855,9.469387755
42856,12.70833333
42857,12.08333333
42858,14.85714286
42859,11.14285714
42860,9
42861,12.57142857
42862,13.53061224
42863,11.3877551
42864,11.32653061
42865,10.53061224
42866,9.857142857
42867,10
42868,7.673469388
42869,10.34693878
42870,11.83673469
42871,10.875
42872,11.17021277
42873,10.28571429
42874,11.4375
42875,9.604166667
42876,11.24489796
42877,11.85714286
42878,10.63829787
42879,12
42880,11.30612245
42881,7.666666667
42882,11.73913043
42883,12.24489796
42884,11.72916667
42885,12.14893617
42886,12.19148936
42887,11.65957447
42888,10.5625
42889,9.125
42890,8.791666667
42891,8.166666667
42892,12.80851064
42893,12
42894,10.625
42895,11.2244898
42896,11.73469388
42897,10.20833333
42898,9.897959184
42899,10.875
42900,9.8125
42901,8.816326531
42902,8.75
42903,8.0625
42904,11.52083333
42905,11.4375
42906,11.57446809
42907,8.5625
42908,11.29166667
42909,12.34693878
42910,9.770833333
42911,10.175
40066,16.69047619
40218,13.36363636
40235,17.09756098
40238,21.72093023
40247,15.41860465
40394,10.92682927
40796,20.88636364
40797,17.17777778
40798,15.02222222
40799,15.06666667
40826,12.66666667
41187,16.80487805
41401,12.64583333
41402,14.4375
41403,14.44680851
41557,16.54166667
41794,10.06521739
41903,16.56521739
41904,13.63829787
41905,13.36170213
41914,15.2826087
42785,14.91304348
42806,11.45833333
42814,12.40425532
42815,12.23404255
42816,13.95744681
40220,9.948717949
40226,13.95348837
39797,16.68181818
